"CN","伊通满族自治县","2137","yitongmanzuzizhixian"
"CT","四平市","2132","sipingshi"
"CN","长岭县","2159","changlingxian"
"CN","扶余县","2160","fuyuxian"
"CN","乾安县","2158","qiananxian"
"CN","前郭尔罗斯蒙古族自治县","2161","qianguoerluosimengguzuzizhixian"
"CN","松原市","2157","songyuanshi"
"CT","松原市","2156","songyuanshi"
"CN","辉南县","2147","huinanxian"
"CN","集安市","2145","jianshi"
"CN","柳河县","2148","liuhexian"
"CN","梅河口市","2144","meihekoushi"
"CN","通化市","2143","tonghuashi"
"CN","东昌区","4834","dongchangqu"
"CN","通化县","2146","tonghuaxian"
"CT","通化市","2142","tonghuashi"
"CN","安图县","2175","antuxian"
"CN","敦化市","2171","dunhuashi"
"CN","和龙市","2174","helongshi"
"CN","图们市","2170","tumenshi"
"CN","汪清县","2176","wangqingxian"
"CN","延吉市","2169","yanjishi"
"CN","珲春市","2173","hunchunshi"
"CT","延边朝鲜族自治州","2168","yanbianchaoxianzuzizhizhou"
"PV","吉林省","2118","jilinsheng"
"CN","常州市","2244","changzhoushi"
"CN","天宁区","4837","tianningqu"
"CN","武进区","4838","wujinqu"
"CN","新北区","4839","xinbeiqu"
"CN","金坛市","2245","jintanshi"
"CN","溧阳市","2246","liyangshi"
"CT","常州市","2243","changzhoushi"
"CN","洪泽县","2199","hongzexian"
"CN","淮安市","2197","huaianshi"
"CN","楚州区","4840","chuzhouqu"
"CN","清河区","4842","qinghequ"
"CN","清浦区","4843","qingpuqu"
"CN","金湖县","2200","jinhuxian"
"CN","涟水县","2198","lianshuixian"
"CN","盱眙县","2201","xuyixian"
"CT","淮安市","2196","huaianshi"
"CN","东海县","2192","donghaixian"
"CN","赣榆县","2194","ganyuxian"
"CN","灌南县","2195","guannanxian"
"CN","灌云县","2193","guanyunxian"
"CN","连云港市","2191","lianyungangshi"
"CN","海州区","4844","haizhouqu"
"CN","连云区","4000","lianyunqu"
"CN","新浦区","4001","xinpuqu"
"CT","连云港市","2190","lianyungangshi"
"CN","海曙区","4335","haishuqu"
"CN","江北区","4336","jiangbeiqu"
"CN","江东区","4337","jiangdongqu"
"CN","镇海区","4339","zhenhaiqu"
"CN","鄞州区","4338","yinzhouqu"
"CN","宁海县","3491","ninghaixian"
"CN","象山县","3492","xiangshanxian"
"CN","余姚市","3488","yuyaoshi"
"CT","宁波市","3486","ningboshi"
"CN","上虞市","3518","shangyushi"
"CN","绍兴市","3516","shaoxingshi"
"CN","越城区","4342","yuechengqu"
"CN","绍兴县","3520","shaoxingxian"
"CN","新昌县","3521","xinchangxian"
"CN","诸暨市","3517","zhujishi"
"CN","嵊州市","3519","shengzhoushi"
"CT","绍兴市","3515","shaoxingshi"
"CN","临海市","3543","linhaishi"
"CN","三门县","3548","sanmenxian"
"CN","台州市","3542","taizhoushi"
"CN","黄岩区","4343","huangyanqu"
"CN","椒江区","4344","jiaojiangqu"
"CN","温岭市","3544","wenlingshi"
"CN","仙居县","3547","xianjuxian"
"CN","玉环县","3545","yuhuanxian"
"CT","台州市","3541","taizhoushi"
"CN","苍南县","3500","cangnanxian"
"CN","洞头县","3498","dongtouxian"
"CN","乐清市","3496","leqingshi"
"CN","平阳县","3499","pingyangxian"
"CN","瑞安市","3495","ruianshi"
"CN","泰顺县","3502","taishunxian"
"CN","温州市","3494","wenzhoushi"
"CN","龙湾区","4346","longwanqu"
"CN","鹿城区","4347","luchengqu"
"CN","瓯海区","4348","ouhaiqu"
"CN","文成县","3501","wenchengxian"
"CN","永嘉县","3497","yongjiaxian"
"CT","温州市","3493","wenzhoushi"
"CN","舟山市","3538","zhoushanshi"
"CN","定海区","4349","dinghaiqu"
"CN","普陀区","4350","putuoqu"
"CN","岱山县","3539","daishanxian"
"CN","嵊泗县","3540","shengsixian"
"CT","舟山市","3537","zhoushanshi"
"CN","常山县","3535","changshanxian"
"CN","江山市","3533","jiangshanshi"
"CN","开化县","3536","kaihuaxian"
"CN","龙游县","3534","longyouxian"
"CN","衢州市","3532","quzhoushi"
"CN","柯城区","4340","kechengqu"
"CT","衢州市","3531","quzhoushi"
"PV","浙江省","3478","zhejiangsheng"
"CN","城口县","3276","chengkouxian"
"CN","大足县","3273","dazuxian"
"CN","垫江县","3277","dianjiangxian"
"CN","丰都县","3279","fengdouxian"
"CN","奉节县","3280","fengjiexian"
"CN","开县","3281","kaixian"
"CN","彭水苗族土家族自治县","3289","pengshuimiaozutujiazuzizhixian"
"CN","荣昌县","3271","rongchangxian"
"CN","铜梁县","3274","tongliangxian"
"CN","巫山县","3285","wushanxian"
"CN","巫溪县","3284","wuxixian"
"CN","武隆县","3278","wulongxian"
"CN","秀山土家族苗族自治县","3287","xiushantujiazumiaozuzizhixian"
"CN","云阳县","3282","yunyangxian"
"CN","重庆市","3264","chongqingshi"
"CN","衡南县","2028","hengnanxian"
"CN","衡山县","2027","hengshanxian"
"CN","兴义市","1436","xingyishi"
"CN","贞丰县","1442","zhenfengxian"
"CT","黔西南布依族苗族自治州","1435","qianxinanbuyizumiaozuzizhizhou"
"CN","德江县","1417","dejiangxian"
"CN","江口县","1418","jiangkouxian"
"CN","石阡县","1420","shiqianxian"
"CN","思南县","1419","sinanxian"
"CN","松桃苗族自治县","1422","songtaomiaozuzizhixian"
"CN","铜仁地区万山特区","4610","tongrendiquwanshantequ"
"CN","铜仁市","1416","tongrenshi"
"CN","万山特区","1425","wanshantequ"
"CN","沿河土家族自治县","1424","yanhetujiazuzizhixian"
"CN","印江土家族苗族自治县","1423","yinjiangtujiazumiaozuzizhixian"
"CN","玉屏侗族自治县","1421","yupingdongzuzizhixian"
"CT","铜仁地区","1415","tongrendiqu"
"CN","赤水市","1396","chishuishi"
"CN","道真仡佬族苗族自治县","1406","daozhengelaozumiaozuzizhixian"
"CN","凤冈县","1402","fenggangxian"
"CN","仁怀市","1397","renhuaishi"
"CN","绥阳县","1399","suiyangxian"
"CN","桐梓县","1400","tongzixian"
"CN","务川仡佬族苗族自治县","1407","wuchuangelaozumiaozuzizhixian"
"CN","习水县","1401","xishuixian"
"CN","余庆县","1404","yuqingxian"
"CN","正安县","1403","zhenganxian"
"CN","遵义市","1395","zunyishi"
"CN","临澧县","2053","linlixian"
"CN","石门县","2057","shimenxian"
"CN","桃源县","2054","taoyuanxian"
"CN","汇川区","4612","huichuanqu"
"CN","遵义县","1398","zunyixian"
"CN","湄潭县","1405","meitanxian"
"CT","遵义市","1394","zunyishi"
"PV","贵州省","1382","guizhousheng"
"CN","白沙黎族自治县","1500","baishalizuzizhixian"
"CN","保亭黎族苗族自治县","1508","baotinglizumiaozuzizhixian"
"CT","保亭黎族苗族自治县","1507","baotinglizumiaozuzizhixian"
"CN","昌江黎族自治县","1502","changjianglizuzizhixian"
"CN","澄迈县","1492","chengmaixian"
"CT","澄迈县","1491","chengmaixian"
"CT","定安县","1493","dinganxian"
"CN","东方市","1490","dongfangshi"
"CT","东方市","1489","dongfangshi"
"CN","海口市","1476","haikoushi"
"CN","龙华区","4409","longhuaqu"
"CN","琼山区","4614","qiongshanqu"
"CN","秀英区","4615","xiuyingqu"
"CT","海口市","1475","haikoushi"
"CT","乐东黎族自治县","1503","ledonglizuzizhixian"
"CN","临高县","1498","lingaoxian"
"CT","临高县","1497","lingaoxian"
"CN","陵水黎族自治县","1506","lingshuilizuzizhixian"
"CT","陵水黎族自治县","1505","lingshuilizuzizhixian"
"CT","南沙群岛","3705","nanshaqundao"
"CN","琼海市","1482","qionghaishi"
"CT","琼海市","1481","qionghaishi"
"CT","琼中黎族苗族自治县","1509","qiongzhonglizumiaozuzizhixian"
"CN","三亚市","1478","sanyashi"
"CT","三亚市","1477","sanyashi"
"CN","屯昌县","1496","tunchangxian"
"CN","万宁市","1488","wanningshi"
"CN","高淳县","2181","gaochunxian"
"CN","南京市","2179","nanjingshi"
"CN","白下区","4002","baixiaqu"
"CN","鼓楼区","4003","gulouqu"
"CN","建邺区","4004","jianyequ"
"CN","江宁区","4005","jiangningqu"
"CN","六合区","4006","liuhequ"
"CN","浦口区","4007","pukouqu"
"CN","栖霞区","4008","qixiaqu"
"CN","秦淮区","4009","qinhuaiqu"
"CN","下关区","4010","xiaguanqu"
"CN","玄武区","4011","xuanwuqu"
"CN","雨花台区","4012","yuhuataiqu"
"CN","溧水县","2180","lishuixian"
"CT","南京市","2178","nanjingshi"
"CN","海安县","2236","haianxian"
"CN","海门市","2234","haimenshi"
"CN","南通市","2231","nantongshi"
"CN","崇川区","4013","chongchuanqu"
"CN","港闸区","4014","gangzhaqu"
"CN","启东市","2235","qidongshi"
"CN","如东县","2237","rudongxian"
"CN","如皋市","2232","rugaoshi"
"CN","通州市","2233","tongzhoushi"
"CT","南通市","2230","nantongshi"
"CN","常熟市","2253","changshushi"
"CN","昆山市","2256","kunshanshi"
"CN","苏州市","2252","suzhoushi"
"CN","沧浪区","4015","canglangqu"
"CN","虎丘区","4016","huqiuqu"
"CN","金阊区","4017","jinchangqu"
"CN","平江区","4018","pingjiangqu"
"CN","吴中区","4019","wuzhongqu"
"CN","相城区","4020","xiangchengqu"
"CN","吴江市","2257","wujiangshi"
"CN","张家港市","2254","zhangjiagangshi"
"CT","石家庄市","1512","shijiazhuangshi"
"CN","乐亭县","1539","letingxian"
"CN","滦南县","1536","luannanxian"
"CN","滦县","1540","luanxian"
"CN","迁安市","1534","qiananshi"
"CN","迁西县","1535","qianxixian"
"CN","唐山市","1532","tangshanshi"
"CN","丰南区","4637","fengnanqu"
"CN","安庆市","1031","anqingshi"
"CN","大观区","4433","daguanqu"
"CN","迎江区","4435","yingjiangqu"
"CN","怀宁县","1036","huainingxian"
"CN","潜山县","1039","qianshanxian"
"CN","宿松县","1033","susongxian"
"CN","太湖县","1035","taihuxian"
"CN","桐城市","1032","tongchengshi"
"CN","望江县","1038","wangjiangxian"
"CN","岳西县","1037","yuexixian"
"CN","枞阳县","1034","zongyangxian"
"CT","安庆市","1030","anqingshi"
"CN","蚌埠市","1014","bangbushi"
"CN","蚌山区","4436","bangshanqu"
"CN","淮上区","4437","huaishangqu"
"CN","龙子湖区","4438","longzihuqu"
"CN","禹会区","4439","yuhuiqu"
"CN","固镇县","1016","guzhenxian"
"CN","怀远县","1015","huaiyuanxian"
"CN","五河县","1017","wuhexian"
"CT","蚌埠市","1013","bangbushi"
"CN","巢湖市","1068","chaohushi"
"CN","居巢区","4441","juchaoqu"
"CN","含山县","1069","hanshanxian"
"CN","和县","1072","hexian"
"CN","巴南区","4351","bananqu"
"CN","北碚区","4352","beibeiqu"
"CN","大渡口区","4354","dadukouqu"
"CN","涪陵区","4355","fulingqu"
"CN","合川区","3266","hechuanqu"
"CN","江津区","3267","jiangjinqu"
"CN","九龙坡区","4357","jiulongpoqu"
"CN","安县","3119","anxian"
"CN","北川羌族自治县","3118","beichuanqiangzuzizhixian"
"CN","江油市","3114","jiangyoushi"
"CN","绵阳市","3113","mianyangshi"
"CN","涪城区","4263","fuchengqu"
"CN","游仙区","4264","youxianqu"
"CN","平武县","3117","pingwuxian"
"CN","三台县","3116","santaixian"
"CN","盐亭县","3115","yantingxian"
"CN","梓潼县","3120","zitongxian"
"CT","绵阳市","3112","mianyangshi"
"CN","南部县","3152","nanbuxian"
"CN","南充市","3147","nanchongshi"
"CN","高坪区","4267","gaopingqu"
"CN","嘉陵区","4268","jialingqu"
"CN","路桥区","4345","luqiaoqu"
"CN","天台县","3546","tiantaixian"
"CN","西充县","3153","xichongxian"
"CN","仪陇县","3151","yilongxian"
"CN","营山县","3149","yingshanxian"
"CN","阆中市","3148","langzhongshi"
"CT","南充市","3146","nanchongshi"
"CN","隆昌县","3135","longchangxian"
"CN","内江市","3133","neijiangshi"
"CN","东兴区","4265","dongxingqu"
"CN","市中区","4266","shizhongqu"
"CN","威远县","3136","weiyuanxian"
"CN","资中县","3134","zizhongxian"
"CT","内江市","3132","neijiangshi"
"CN","米易县","3097","miyixian"
"CN","攀枝花市","3096","panzhihuashi"
"CN","东区","4270","dongqu"
"CN","仁和区","4271","renhequ"
"CN","西区","4272","xiqu"
"CN","盐边县","3098","yanbianxian"
"CT","攀枝花市","3095","panzhihuashi"
"CN","大英县","3131","dayingxian"
"CN","蓬溪县","3130","pengxixian"
"CN","射洪县","3129","shehongxian"
"CN","遂宁市","3128","suiningshi"
"CN","安居区","4273","anjuqu"
"CN","船山区","4274","chuanshanqu"
"CT","遂宁市","3127","suiningshi"
"CN","宝兴县","3191","baoxingxian"
"CN","汉源县","3192","hanyuanxian"
"CN","芦山县","3186","lushanxian"
"CN","名山县","3188","mingshanxian"
"CN","石棉县","3187","shimianxian"
"CN","天全县","3189","tianquanxian"
"CN","雅安市","3185","yaanshi"
"CN","雨城区","4275","yuchengqu"
"CN","荥经县","3190","yingjingxian"
"CT","雅安市","3184","yaanshi"
"CN","高县","3161","gaoxian"
"CN","江安县","3162","jianganxian"
"CN","南溪县","3158","nanxixian"
"CN","屏山县","3164","pingshanxian"
"CN","兴文县","3157","xingwenxian"
"CN","宜宾市","3155","yibinshi"
"CN","宜宾县","3156","yibinxian"
"CN","珙县","3159","gongxian"
"CN","筠连县","3163","yunlianxian"
"CT","万宁市","1487","wanningshi"
"CN","文昌市","1486","wenchangshi"
"CT","文昌市","1485","wenchangshi"
"CT","五指山市","1479","wuzhishanshi"
"CN","西沙群岛","3708","xishaqundao"
"CT","西沙群岛","3707","xishaqundao"
"CT","中沙群岛的岛礁及其海域","3709","zhongshaqundaodedaojiaojiqihaiyu"
"CN","儋州市","1484","danzhoushi"
"CT","儋州市","1483","danzhoushi"
"PV","海南省","1474","hainansheng"
"CN","安国市","1587","anguoshi"
"CN","安新县","1600","anxinxian"
"CN","保定市","1584","baodingshi"
"CN","北市区","4616","beishiqu"
"CN","南市区","4617","nanshiqu"
"CN","新市区","4618","xinshiqu"
"CN","博野县","1605","boyexian"
"CN","定兴县","1594","dingxingxian"
"CN","定州市","1586","dingzhoushi"
"CN","红花岗区","4611","honghuagangqu"
"CN","阜平县","1592","fupingxian"
"CN","高碑店市","1588","gaobeidianshi"
"CN","高阳县","1596","gaoyangxian"
"CN","满城县","1589","manchengxian"
"CN","顺平县","1604","shunpingxian"
"CN","唐县","1595","tangxian"
"CN","望都县","1599","wangdouxian"
"CN","雄县","1606","xiongxian"
"CN","徐水县","1593","xushuixian"
"CN","易县","1601","yixian"
"CN","涞水县","1591","laishuixian"
"CN","涞源县","1598","laiyuanxian"
"CN","涿州市","1585","zhuozhoushi"
"CN","蠡县","1603","lixian"
"CT","保定市","1583","baodingshi"
"CN","泊头市","1634","botoushi"
"CN","沧县","1638","cangxian"
"CN","沧州市","1633","cangzhoushi"
"CN","新华区","4619","xinhuaqu"
"CN","运河区","4620","yunhequ"
"CN","东光县","1641","dongguangxian"
"CN","海兴县","1642","haixingxian"
"CN","河间市","1637","hejianshi"
"CN","黄骅市","1636","huanghuashi"
"CN","孟村回族自治县","1647","mengcunhuizuzizhixian"
"CN","南皮县","1645","nanpixian"
"CN","青县","1639","qingxian"
"CN","任丘市","1635","renqiushi"
"CN","肃宁县","1644","suningxian"
"CN","吴桥县","1646","wuqiaoxian"
"CN","献县","1640","xianxian"
"CN","盐山县","1643","yanshanxian"
"CT","沧州市","1632","cangzhoushi"
"CN","承德市","1623","chengdeshi"
"CN","双滦区","4410","shuangluanqu"
"CN","双桥区","4621","shuangqiaoqu"
"CN","鹰手营子矿区","4622","yingshouyingzikuangqu"
"CN","承德县","1624","chengdexian"
"CN","丰宁满族自治县","1629","fengningmanzuzizhixian"
"CN","宽城满族自治县","1631","kuanchengmanzuzizhixian"
"CN","隆化县","1626","longhuaxian"
"CN","滦平县","1628","luanpingxian"
"CN","平泉县","1627","pingquanxian"
"CN","围场满族蒙古族自治县","1630","weichangmanzumengguzuzizhixian"
"CT","承德市","1622","chengdeshi"
"CN","成安县","1555","chenganxian"
"CN","大名县","1556","damingxian"
"CN","庐江县","1071","lujiangxian"
"CN","无为县","1070","wuweixian"
"CT","巢湖市","1067","chaohushi"
"CN","池州市","1086","chizhoushi"
"CN","贵池区","4442","guichiqu"
"CN","东至县","1087","dongzhixian"
"CN","青阳县","1089","qingyangxian"
"CN","石台县","1088","shitaixian"
"CT","池州市","1085","chizhoushi"
"CN","滁州市","1047","chuzhoushi"
"CN","琅琊区","4443","langyaqu"
"CN","南谯区","4444","nanqiaoqu"
"CN","定远县","1052","dingyuanxian"
"CN","凤阳县","1053","fengyangxian"
"CN","来安县","1051","laianxian"
"CN","明光市","1049","mingguangshi"
"CN","全椒县","1050","quanjiaoxian"
"CN","天长市","1048","tianzhangshi"
"CT","滁州市","1046","chuzhoushi"
"CN","阜南县","1059","funanxian"
"CN","阜阳市","1055","fuyangshi"
"CN","颍东区","4445","yingdongqu"
"CN","颍泉区","4446","yingquanqu"
"CN","颍州区","4447","yingzhouqu"
"CN","界首市","1056","jieshoushi"
"CN","临泉县","1057","linquanxian"
"CN","太和县","1060","taihexian"
"CT","阜阳市","1054","fuyangshi"
"CN","长丰县","1005","changfengxian"
"CN","肥东县","1006","feidongxian"
"CN","肥西县","1007","feixixian"
"CN","合肥市","1004","hefeishi"
"CN","庐阳区","4449","luyangqu"
"CN","蜀山区","4450","shushanqu"
"CN","瑶海区","4451","yaohaiqu"
"CT","合肥市","1003","hefeishi"
"CN","淮北市","1025","huaibeishi"
"CN","烈山区","4453","lieshanqu"
"CN","相山区","4454","xiangshanqu"
"CN","繁峙县","2796","fanzhixian"
"CN","河曲县","2797","hequxian"
"CN","静乐县","2795","jinglexian"
"CN","宁武县","2794","ningwuxian"
"CN","偏关县","2793","pianguanxian"
"CN","五台县","2792","wutaixian"
"CN","五寨县","2791","wuzhaixian"
"CN","忻州市","2787","xinzhoushi"
"CN","忻府区","4194","xinfuqu"
"CN","原平市","2788","yuanpingshi"
"CT","忻州市","2786","xinzhoushi"
"CN","平定县","2746","pingdingxian"
"CN","阳泉市","2745","yangquanshi"
"CN","城区","4195","chengqu"
"CN","郊区","4196","jiaoqu"
"CN","盂县","2747","yuxian"
"CT","阳泉市","2744","yangquanshi"
"CN","河津市","2821","hejinshi"
"CN","临猗县","2832","linyixian"
"CN","平陆县","2825","pingluxian"
"CN","万荣县","2831","wanrongxian"
"CN","夏县","2830","xiaxian"
"CN","新绛县","2824","xinjiangxian"
"CN","永济市","2822","yongjishi"
"CN","垣曲县","2826","yuanquxian"
"CN","运城市","2820","yunchengshi"
"CN","芮城县","2829","ruichengxian"
"CN","绛县","2827","jiangxian"
"CN","稷山县","2828","jishanxian"
"CT","运城市","2819","yunchengshi"
"PV","山西省","2728","shanxisheng"
"CT","宜宾市","3154","yibinshi"
"CN","安岳县","3203","anyuexian"
"CN","简阳市","3202","jianyangshi"
"CN","乐至县","3204","lezhixian"
"CN","雁江区","4277","yanjiangqu"
"CT","资阳市","3200","ziyangshi"
"CN","富顺县","3094","fushunxian"
"CN","荣县","3093","rongxian"
"CN","自贡市","3092","zigongshi"
"CN","贡井区","4279","gongjingqu"
"CN","沿滩区","4280","yantanqu"
"CN","自流井区","4281","ziliujingqu"
"CT","自贡市","3091","zigongshi"
"CN","古蔺县","3104","gulinxian"
"CN","叙永县","3103","xuyongxian"
"CN","泸县","3101","luxian"
"CN","泸州市","3100","luzhoushi"
"CN","江阳区","4259","jiangyangqu"
"CN","顺庆区","4269","shunqingqu"
"CN","蓬安县","3150","penganxian"
"CN","龙马潭区","4260","longmatanqu"
"CN","纳溪区","4261","naxiqu"
"CT","泸州市","3099","luzhoushi"
"PV","四川省","3078","sichuansheng"
"CN","高雄市","4904","gaoxiongshi"
"CT","高雄市","4903","gaoxiongshi"
"CN","高雄县","4882","gaoxiongxian"
"CT","高雄县市","4881","gaoxiongxianshi"
"CT","克拉玛依市","3375","kelamayishi"
"CN","阿合奇县","3427","aheqixian"
"CN","阿克陶县","3429","aketaoxian"
"CN","阿图什市","3426","atushenshi"
"CN","乌恰县","3428","wuqiaxian"
"CN","石河子市","3378","shihezishi"
"CT","石河子市","3377","shihezishi"
"CN","额敏县","3466","eminxian"
"CN","沙湾县","3468","shawanxian"
"CN","塔城市","3464","tachengshi"
"CN","托里县","3469","tuolixian"
"CN","乌苏市","3465","wusushi"
"CN","裕民县","3467","yuminxian"
"CT","塔城地区","3782","tachengdiqu"
"CN","图木舒克市","3382","tumushukeshi"
"CT","图木舒克市","3381","tumushukeshi"
"CN","吐鲁番市","3386","tulufanshi"
"CN","托克逊县","3387","tuokexunxian"
"CN","鄯善县","3388","shanshanxian"
"CT","吐鲁番地区","3385","tulufandiqu"
"CN","乌鲁木齐市","3373","wulumuqishi"
"CN","达坂城区","4302","dabanchengqu"
"CN","东山区","4303","dongshanqu"
"CN","沙依巴克区","4304","shayibakequ"
"CN","水磨沟区","4305","shuimogouqu"
"CN","天山区","4306","tianshanqu"
"CN","头屯河区","4307","toutunhequ"
"CN","新市区","4308","xinshiqu"
"CN","乌鲁木齐县","3374","wulumuqixian"
"CT","乌鲁木齐市","3372","wulumuqishi"
"CN","五家渠市","3384","wujiaqushi"
"CN","察布查尔锡伯自治县","3463","chabuchaerxibozizhixian"
"CN","巩留县","3462","gongliuxian"
"CN","霍城县","3461","huochengxian"
"CN","奎屯市","3455","kuitunshi"
"CN","肥乡县","1561","feixiangxian"
"CN","馆陶县","1553","guantaoxian"
"CN","邯郸市","1548","handanshi"
"CN","丛台区","4623","congtaiqu"
"CN","峰峰矿区","4624","fengfengkuangqu"
"CN","邯山区","4626","hanshanqu"
"CN","邯郸县","1550","handanxian"
"CN","清苑县","1590","qingyuanxian"
"CN","曲阳县","1602","quyangxian"
"CN","容城县","1597","rongchengxian"
"CN","鸡泽县","1558","jizexian"
"CN","临漳县","1562","linzhangxian"
"CN","邱县","1559","qiuxian"
"CN","曲周县","1552","quzhouxian"
"CN","魏县","1554","weixian"
"CT","邯郸市","1547","handanshi"
"CN","安平县","1666","anpingxian"
"CN","阜城县","1665","fuchengxian"
"CN","衡水市","1659","hengshuishi"
"CN","桃城区","4627","taochengqu"
"CN","冀州市","1660","jizhoushi"
"CN","景县","1668","jingxian"
"CN","深州市","1661","shenzhoushi"
"CN","武强县","1669","wuqiangxian"
"CN","武邑县","1667","wuyixian"
"CN","枣强县","1663","zaoqiangxian"
"CT","衡水市","1658","hengshuishi"
"CN","霸州市","1650","bazhoushi"
"CN","大厂回族自治县","1657","dachanghuizuzizhixian"
"CN","大城县","1655","dachengxian"
"CN","固安县","1652","guanxian"
"CN","廊坊市","1649","langfangshi"
"CN","安次区","4411","anciqu"
"CN","广阳区","4628","guangyangqu"
"CN","三河市","1651","sanheshi"
"CN","文安县","1656","wenanxian"
"CN","香河县","1654","xianghexian"
"CN","永清县","1653","yongqingxian"
"CT","廊坊市","1648","langfangshi"
"CN","昌黎县","1543","changlixian"
"CN","抚宁县","1545","funingxian"
"CN","卢龙县","1544","lulongxian"
"CN","秦皇岛市","1542","qinhuangdaoshi"
"CN","北戴河区","4629","beidaihequ"
"CN","海港区","4630","haigangqu"
"CN","山海关区","4631","shanhaiguanqu"
"CN","青龙满族自治县","1546","qinglongmanzuzizhixian"
"CT","秦皇岛市","1541","qinhuangdaoshi"
"CN","高邑县","1525","gaoyixian"
"CN","晋州市","1516","jinzhoushi"
"CN","井陉县","1520","jingxingxian"
"CN","灵寿县","1524","lingshouxian"
"CN","鹿泉市","1518","luquanshi"
"CN","平山县","1519","pingshanxian"
"CN","深泽县","1528","shenzexian"
"CN","石家庄市","1513","shijiazhuangshi"
"CN","长安区","4632","changanqu"
"CN","井陉矿区","4633","jingxingkuangqu"
"CN","桥东区","4634","qiaodongqu"
"CN","桥西区","4412","qiaoxiqu"
"CN","新华区","4635","xinhuaqu"
"CN","裕华区","4636","yuhuaqu"
"CN","无极县","1529","wujixian"
"CN","辛集市","1514","xinjishi"
"CN","新乐市","1517","xinleshi"
"CN","行唐县","1523","xingtangxian"
"CN","元氏县","1530","yuanshixian"
"CN","武安市","1549","wuanshi"
"CT","屯昌县","1495","tunchangxian"
"CN","安康市","3060","ankangshi"
"CN","汉滨区","4199","hanbinqu"
"CN","白河县","3068","baihexian"
"CN","汉阴县","3069","hanyinxian"
"CN","宁陕县","3067","ningshanxian"
"CN","平利县","3065","pinglixian"
"CN","石泉县","3066","shiquanxian"
"CN","旬阳县","3063","xunyangxian"
"CN","镇坪县","3064","zhenpingxian"
"CN","紫阳县","3061","ziyangxian"
"CN","岚皋县","3062","langaoxian"
"CT","安康市","3059","ankangshi"
"CN","宝鸡市","2984","baojishi"
"CN","陈仓区","4200","chencangqu"
"CN","金台区","4387","jintaiqu"
"CN","渭滨区","4201","weibinqu"
"CN","凤县","2994","fengxian"
"CN","凤翔县","2987","fengxiangxian"
"CN","陇县","2988","longxian"
"CN","眉县","2993","meixian"
"CN","千阳县","2992","qianyangxian"
"CN","太白县","2989","taibaixian"
"CN","岐山县","2986","qishanxian"
"CN","麟游县","2990","linyouxian"
"CT","宝鸡市","2983","baojishi"
"CN","城固县","3038","chengguxian"
"CN","佛坪县","3042","fopingxian"
"CN","汉中市","3035","hanzhongshi"
"CN","汉台区","4202","hantaiqu"
"CN","留坝县","3036","liubaxian"
"CN","略阳县","3045","lveyangxian"
"CN","勉县","3043","mianxian"
"CN","南郑县","3039","nanzhengxian"
"CN","宁强县","3041","ningqiangxian"
"CN","西乡县","3044","xixiangxian"
"CN","洋县","3040","yangxian"
"CN","镇巴县","3037","zhenbaxian"
"CT","汉中市","3034","hanzhongshi"
"CN","丹凤县","3076","danfengxian"
"CN","洛南县","3074","luonanxian"
"CN","山阳县","3073","shanyangxian"
"CN","商洛市","3071","shangluoshi"
"CN","商州区","4203","shangzhouqu"
"CN","商南县","3075","shangnanxian"
"CN","镇安县","3072","zhenanxian"
"CN","柞水县","3077","zuoshuixian"
"CT","商洛市","3070","shangluoshi"
"CN","铜川市","2981","tongchuanshi"
"CN","王益区","4204","wangyiqu"
"CN","耀州区","4205","yaozhouqu"
"CN","印台区","4206","yintaiqu"
"CN","宜君县","2982","yijunxian"
"CT","铜川市","2980","tongchuanshi"
"CN","白水县","3014","baishuixian"
"CN","澄城县","3015","chengchengxian"
"CN","大荔县","3019","dalixian"
"CN","富平县","3018","fupingxian"
"CN","韩城市","3010","hanchengshi"
"CN","合阳县","3017","heyangxian"
"CN","华县","3016","huaxian"
"CN","华阴市","3011","huayinshi"
"CN","蒲城县","3012","puchengxian"
"CN","德兴市","2350","dexingshi"
"CN","察雅县","3322","chayaxian"
"CN","昌都县","3312","changdouxian"
"CN","丁青县","3321","dingqingxian"
"CN","类乌齐县","3320","leiwuqixian"
"CN","洛隆县","3318","luolongxian"
"CN","尼勒克县","3458","nilekexian"
"CN","特克斯县","3457","tekesixian"
"CN","新源县","3460","xinyuanxian"
"CN","伊宁市","3454","yiningshi"
"CN","伊宁县","3456","yiningxian"
"CN","昭苏县","3459","zhaosuxian"
"CT","伊犁哈萨克自治州","3453","yilihasakezizhizhou"
"PV","新疆维吾尔自治区","3371","xinjiangweiwuerzizhiqu"
"CN","保山市","3592","baoshanshi"
"CN","隆阳区","4309","longyangqu"
"CN","昌宁县","3594","changningxian"
"CN","龙陵县","3595","longlingxian"
"CN","施甸县","3593","shidianxian"
"CN","腾冲县","3596","tengchongxian"
"CT","保山市","3591","baoshanshi"
"CN","楚雄市","3663","chuxiongshi"
"CN","大姚县","3668","dayaoxian"
"CN","禄丰县","3670","lufengxian"
"CN","牟定县","3666","moudingxian"
"CN","南华县","3665","nanhuaxian"
"CN","双柏县","3669","shuangboxian"
"CN","武定县","3667","wudingxian"
"CN","姚安县","3672","yaoanxian"
"CN","永仁县","3671","yongrenxian"
"CN","元谋县","3664","yuanmouxian"
"CT","楚雄彝族自治州","3662","chuxiongyizuzizhizhou"
